bound_mode,mechanism,oversubscription,n_tenants,seed,valid_throughput_Bpns,admission_p99_ns,pinned_peak,reclaimable_capacity_frac,rpe_payload_frac,stale_admits,stale_admit_rate,retries,retries_per_descriptor,evict_fired,evict_blocked
token_table,PROSE_HOSTSEL,16,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2267
token_table,PROSE,16,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2252
token_table,REFCNT,16,16,9,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1133
token_table,REFCNT_S,16,16,9,1.7380125474843156,525.6666666666667,32,0.9375,0.17125,1096,0.17125,1083,0.16921875,0,2252
token_table,2PHASE,16,16,9,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1133
token_table,GENONLY,16,16,9,1.72818432,9.0,32,0.9375,0.1759375,0,0.0,0,0.0,2252,0
token_table,RECLAIM_DEFER,16,16,9,0.86294528,9.0,512,0.0,0.17703125,0,0.0,0,0.0,1133,0
token_table,PROSE_HOSTSEL,16,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2252
token_table,PROSE,32,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2260
token_table,REFCNT,32,16,0,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1098
token_table,REFCNT_S,32,16,0,1.7268714414106983,275.6666666666667,32,0.9375,0.1765625,1130,0.1765625,1096,0.17125,0,2260
token_table,2PHASE,32,16,0,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1098
token_table,GENONLY,32,16,0,1.7268736,9.0,32,0.9375,0.1765625,0,0.0,0,0.0,2260,0
token_table,RECLAIM_DEFER,32,16,0,0.86867968,9.0,512,0.0,0.1715625,0,0.0,0,0.0,1098,0
token_table,PROSE_HOSTSEL,32,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2260
token_table,PROSE,32,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2282
token_table,REFCNT,32,16,1,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1142
token_table,REFCNT_S,32,16,1,1.731786635266706,275.6666666666667,32,0.9375,0.17421875,1115,0.17421875,1131,0.17671875,0,2282
token_table,2PHASE,32,16,1,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1142
token_table,GENONLY,32,16,1,1.72326912,9.0,32,0.9375,0.17828125,0,0.0,0,0.0,2282,0
token_table,RECLAIM_DEFER,32,16,1,0.86147072,9.0,512,0.0,0.1784375,0,0.0,0,0.0,1142,0
token_table,PROSE_HOSTSEL,32,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2282
token_table,PROSE,32,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2290
token_table,REFCNT,32,16,2,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1151
token_table,REFCNT_S,32,16,2,1.716385694517882,275.6666666666667,32,0.9375,0.1815625,1162,0.1815625,1078,0.1684375,0,2290
token_table,2PHASE,32,16,2,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1151
token_table,GENONLY,32,16,2,1.7219584,9.0,32,0.9375,0.17890625,0,0.0,0,0.0,2290,0
token_table,RECLAIM_DEFER,32,16,2,0.85999616,9.0,512,0.0,0.17984375,0,0.0,0,0.0,1151,0
token_table,PROSE_HOSTSEL,32,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2290
token_table,PROSE,32,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2230
token_table,REFCNT,32,16,3,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1080
token_table,REFCNT_S,32,16,3,1.7334250332187084,275.6666666666667,32,0.9375,0.1734375,1110,0.1734375,1112,0.17375,0,2230
token_table,2PHASE,32,16,3,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1080
token_table,GENONLY,32,16,3,1.7317888,9.0,32,0.9375,0.17421875,0,0.0,0,0.0,2230,0
token_table,RECLAIM_DEFER,32,16,3,0.8716288,9.0,512,0.0,0.16875,0,0.0,0,0.0,1080,0
token_table,PROSE_HOSTSEL,32,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2230
token_table,PROSE,32,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2228
token_table,REFCNT,32,16,4,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1115
token_table,REFCNT_S,32,16,4,1.723594645506693,275.6666666666667,32,0.9375,0.178125,1140,0.178125,1131,0.17671875,0,2228
token_table,2PHASE,32,16,4,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1115
token_table,GENONLY,32,16,4,1.73211648,9.0,32,0.9375,0.1740625,0,0.0,0,0.0,2228,0
token_table,RECLAIM_DEFER,32,16,4,0.8658944,9.0,512,0.0,0.17421875,0,0.0,0,0.0,1115,0
token_table,PROSE_HOSTSEL,32,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2228
token_table,PROSE,32,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2232
token_table,REFCNT,32,16,5,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1098
token_table,REFCNT_S,32,16,5,1.7288375189531013,275.6666666666667,32,0.9375,0.175625,1124,0.175625,1070,0.1671875,0,2232
token_table,2PHASE,32,16,5,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1098
token_table,GENONLY,32,16,5,1.73146112,9.0,32,0.9375,0.174375,0,0.0,0,0.0,2232,0
token_table,RECLAIM_DEFER,32,16,5,0.86867968,9.0,512,0.0,0.1715625,0,0.0,0,0.0,1098,0
token_table,PROSE_HOSTSEL,32,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2232
token_table,PROSE,32,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2198
token_table,REFCNT,32,16,6,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1110
token_table,REFCNT_S,32,16,6,1.7380125474843156,275.6666666666667,32,0.9375,0.17125,1096,0.17125,1121,0.17515625,0,2198
token_table,2PHASE,32,16,6,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1110
token_table,GENONLY,32,16,6,1.73703168,9.0,32,0.9375,0.17171875,0,0.0,0,0.0,2198,0
token_table,RECLAIM_DEFER,32,16,6,0.8667136,9.0,512,0.0,0.1734375,0,0.0,0,0.0,1110,0
token_table,PROSE_HOSTSEL,32,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2198
token_table,PROSE,32,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2275
token_table,REFCNT,32,16,7,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1158
token_table,REFCNT_S,32,16,7,1.7242500046874942,275.6666666666667,32,0.9375,0.1778125,1138,0.1778125,1115,0.17421875,0,2275
token_table,2PHASE,32,16,7,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1158
token_table,GENONLY,32,16,7,1.724416,9.0,32,0.9375,0.177734375,0,0.0,0,0.0,2275,0
token_table,RECLAIM_DEFER,32,16,7,0.85884928,9.0,512,0.0,0.1809375,0,0.0,0,0.0,1158,0
token_table,PROSE_HOSTSEL,32,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2275
token_table,PROSE,32,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,REFCNT,32,16,8,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1097
token_table,REFCNT_S,32,16,8,1.738995586255517,275.6666666666667,32,0.9375,0.17078125,1093,0.17078125,1071,0.16734375,0,2227
token_table,2PHASE,32,16,8,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1097
token_table,GENONLY,32,16,8,1.73228032,9.0,32,0.9375,0.173984375,0,0.0,0,0.0,2227,0
token_table,RECLAIM_DEFER,32,16,8,0.86884352,9.0,512,0.0,0.17140625,0,0.0,0,0.0,1097,0
token_table,PROSE_HOSTSEL,32,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,PROSE,32,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2288
token_table,REFCNT,32,16,9,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1152
token_table,REFCNT_S,32,16,9,1.7334250332187084,275.6666666666667,32,0.9375,0.1734375,1110,0.1734375,1096,0.17125,0,2288
token_table,2PHASE,32,16,9,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1152
token_table,GENONLY,32,16,9,1.72228608,9.0,32,0.9375,0.17875,0,0.0,0,0.0,2288,0
token_table,RECLAIM_DEFER,32,16,9,0.85983232,9.0,512,0.0,0.18,0,0.0,0,0.0,1152,0
token_table,PROSE_HOSTSEL,32,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2288
token_table,PROSE,64,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2247
token_table,REFCNT,64,16,0,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1147
token_table,REFCNT_S,64,16,0,1.7249053638682952,275.6666666666667,32,0.9375,0.1775,1136,0.1775,1084,0.169375,0,2247
token_table,2PHASE,64,16,0,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1147
token_table,GENONLY,64,16,0,1.72900352,9.0,32,0.9375,0.175546875,0,0.0,0,0.0,2247,0
token_table,RECLAIM_DEFER,64,16,0,0.86065152,9.0,512,0.0,0.17921875,0,0.0,0,0.0,1147,0
token_table,PROSE_HOSTSEL,64,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2247
token_table,PROSE,64,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2312
token_table,REFCNT,64,16,1,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1163
token_table,REFCNT_S,64,16,1,1.731131276085905,275.6666666666667,32,0.9375,0.17453125,1117,0.17453125,1136,0.1775,0,2312
token_table,2PHASE,64,16,1,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1163
token_table,GENONLY,64,16,1,1.71835392,9.0,32,0.9375,0.180625,0,0.0,0,0.0,2312,0
token_table,RECLAIM_DEFER,64,16,1,0.85803008,9.0,512,0.0,0.18171875,0,0.0,0,0.0,1163,0
token_table,PROSE_HOSTSEL,64,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2312
token_table,PROSE,64,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2273
token_table,REFCNT,64,16,2,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1137
token_table,REFCNT_S,64,16,2,1.7514474106907367,275.6666666666667,32,0.9375,0.16484375,1055,0.16484375,1136,0.1775,0,2273
token_table,2PHASE,64,16,2,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1137
token_table,GENONLY,64,16,2,1.72474368,9.0,32,0.9375,0.177578125,0,0.0,0,0.0,2273,0
token_table,RECLAIM_DEFER,64,16,2,0.86228992,9.0,512,0.0,0.17765625,0,0.0,0,0.0,1137,0
token_table,PROSE_HOSTSEL,64,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2273
token_table,PROSE,64,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,REFCNT,64,16,3,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1127
token_table,REFCNT_S,64,16,3,1.7160580149274813,275.6666666666667,32,0.9375,0.18171875,1163,0.18171875,1115,0.17421875,0,2212
token_table,2PHASE,64,16,3,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1127
token_table,GENONLY,64,16,3,1.73473792,9.0,32,0.9375,0.1728125,0,0.0,0,0.0,2212,0
token_table,RECLAIM_DEFER,64,16,3,0.86392832,9.0,512,0.0,0.17609375,0,0.0,0,0.0,1127,0
token_table,PROSE_HOSTSEL,64,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,PROSE,64,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2265
token_table,REFCNT,64,16,4,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1131
token_table,REFCNT_S,64,16,4,1.7252330434586958,275.6666666666667,32,0.9375,0.17734375,1135,0.17734375,1125,0.17578125,0,2265
token_table,2PHASE,64,16,4,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1131
token_table,GENONLY,64,16,4,1.7260544,9.0,32,0.9375,0.176953125,0,0.0,0,0.0,2265,0
token_table,RECLAIM_DEFER,64,16,4,0.86327296,9.0,512,0.0,0.17671875,0,0.0,0,0.0,1131,0
token_table,PROSE_HOSTSEL,64,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2265
token_table,PROSE,64,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2282
token_table,REFCNT,64,16,5,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1173
token_table,REFCNT_S,64,16,5,1.719662490421887,275.6666666666667,32,0.9375,0.18,1152,0.18,1113,0.17390625,0,2282
token_table,2PHASE,64,16,5,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1173
token_table,GENONLY,64,16,5,1.72326912,9.0,32,0.9375,0.17828125,0,0.0,0,0.0,2282,0
token_table,RECLAIM_DEFER,64,16,5,0.85639168,9.0,512,0.0,0.18328125,0,0.0,0,0.0,1173,0
token_table,PROSE_HOSTSEL,64,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2282
token_table,PROSE,64,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2284
token_table,REFCNT,64,16,6,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1149
token_table,REFCNT_S,64,16,6,1.7285098393627008,275.6666666666667,32,0.9375,0.17578125,1125,0.17578125,1112,0.17375,0,2284
token_table,2PHASE,64,16,6,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1149
token_table,GENONLY,64,16,6,1.72294144,9.0,32,0.9375,0.1784375,0,0.0,0,0.0,2284,0
token_table,RECLAIM_DEFER,64,16,6,0.86032384,9.0,512,0.0,0.17953125,0,0.0,0,0.0,1149,0
token_table,PROSE_HOSTSEL,64,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2284
token_table,PROSE,64,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2287
token_table,REFCNT,64,16,7,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1157
token_table,REFCNT_S,64,16,7,1.7242500046874942,275.6666666666667,32,0.9375,0.1778125,1138,0.1778125,1105,0.17265625,0,2287
token_table,2PHASE,64,16,7,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1157
token_table,GENONLY,64,16,7,1.72244992,9.0,32,0.9375,0.178671875,0,0.0,0,0.0,2287,0
token_table,RECLAIM_DEFER,64,16,7,0.85901312,9.0,512,0.0,0.18078125,0,0.0,0,0.0,1157,0
token_table,PROSE_HOSTSEL,64,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2287
token_table,PROSE,64,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2220
token_table,REFCNT,64,16,8,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1103
token_table,REFCNT_S,64,16,8,1.7258884026394967,275.6666666666667,32,0.9375,0.17703125,1133,0.17703125,1098,0.1715625,0,2220
token_table,2PHASE,64,16,8,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1103
token_table,GENONLY,64,16,8,1.7334272,9.0,32,0.9375,0.1734375,0,0.0,0,0.0,2220,0
token_table,RECLAIM_DEFER,64,16,8,0.86786048,9.0,512,0.0,0.17234375,0,0.0,0,0.0,1103,0
token_table,PROSE_HOSTSEL,64,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2220
token_table,PROSE,64,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2215
token_table,REFCNT,64,16,9,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1095
token_table,REFCNT_S,64,16,9,1.7435831005211244,275.6666666666667,32,0.9375,0.16859375,1079,0.16859375,1137,0.17765625,0,2215
token_table,2PHASE,64,16,9,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1095
token_table,GENONLY,64,16,9,1.7342464,9.0,32,0.9375,0.173046875,0,0.0,0,0.0,2215,0
token_table,RECLAIM_DEFER,64,16,9,0.8691712,9.0,512,0.0,0.17109375,0,0.0,0,0.0,1095,0
token_table,PROSE_HOSTSEL,64,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2215
