timestamp_ms,tenant_id,prompt_tokens,generation_tokens,kv_chunks,session_id,source
74046.9951171875,5,980,384,16,azure_260_5,AzureLLM
75304.58325195312,5,1057,393,17,azure_261_5,AzureLLM
75627.20922851562,7,1082,409,17,azure_262_7,AzureLLM
75726.52612304688,7,1072,400,17,azure_263_7,AzureLLM
75833.89819335938,0,385,98,7,azure_264_0,AzureLLM
75862.76025390625,2,78,141,2,azure_265_2,AzureLLM
76099.72412109375,3,412,100,7,azure_266_3,AzureLLM
76286.15014648438,3,1027,388,17,azure_267_3,AzureLLM
76558.38012695312,5,1146,466,18,azure_268_5,AzureLLM
76749.35693359375,6,994,419,16,azure_269_6,AzureLLM
77310.60717773438,6,846,108,14,azure_270_6,AzureLLM
77546.9892578125,0,1140,430,18,azure_271_0,AzureLLM
78254.34204101562,0,1059,649,17,azure_272_0,AzureLLM
78313.93603515625,1,1354,200,22,azure_273_1,AzureLLM
78684.9970703125,3,167,171,3,azure_274_3,AzureLLM
78707.84301757812,3,1792,50,28,azure_275_3,AzureLLM
78741.65698242188,4,40,134,1,azure_276_4,AzureLLM
79246.0302734375,5,407,104,7,azure_277_5,AzureLLM
79316.404296875,7,1065,411,17,azure_278_7,AzureLLM
79323.080078125,0,181,241,3,azure_279_0,AzureLLM
79431.40600585938,0,1314,137,21,azure_280_0,AzureLLM
79466.72705078125,2,181,128,3,azure_281_2,AzureLLM
79787.25927734375,2,163,205,3,azure_282_2,AzureLLM
79788.96313476562,4,2,93,1,azure_283_4,AzureLLM
79817.38720703125,5,1314,203,21,azure_284_5,AzureLLM
79996.05810546875,6,1056,394,17,azure_285_6,AzureLLM
80182.68310546875,6,978,442,16,azure_286_6,AzureLLM
80396.77734375,7,1217,565,20,azure_287_7,AzureLLM
80421.21411132812,1,1056,398,17,azure_288_1,AzureLLM
80895.35620117188,2,951,445,15,azure_289_2,AzureLLM
81144.87231445312,2,1233,401,20,azure_290_2,AzureLLM
81628.78295898438,3,1317,169,21,azure_291_3,AzureLLM
82066.09204101562,5,1103,520,18,azure_292_5,AzureLLM
