trace,policy,buffer_pct,buffer_capacity,num_tenants,epoch_interval,total_descriptors,stale_admits,rpe_rate,eviction_race_pct,epoch_race_pct,buffer_evictions,trace_name
trie_office_8t.csv,LRU,400,2048,4,500,160000,163,0.00101875,0.00099375,2.5e-05,1096,trie-Office
trie_office_8t.csv,LRU,400,2048,8,500,160000,433,0.00270625,0.00268125,2.5e-05,1096,trie-Office
trie_office_8t.csv,LRU,400,2048,16,500,160000,933,0.00583125,0.00580625,2.5e-05,1096,trie-Office
trie_office_8t.csv,ARC,50,256,2,500,160000,66,0.0004125,0.00038125,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,50,256,4,500,160000,162,0.0010125,0.0009875,2.5e-05,0,trie-Office
trie_office_8t.csv,ARC,50,256,8,500,160000,403,0.00251875,0.00249375,2.5e-05,0,trie-Office
trie_office_8t.csv,ARC,50,256,16,500,160000,876,0.005475,0.00545,2.5e-05,0,trie-Office
trie_office_8t.csv,ARC,100,512,2,500,160000,66,0.0004125,0.000375,3.75e-05,0,trie-Office
trie_office_8t.csv,ARC,100,512,4,500,160000,161,0.00100625,0.000975,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,100,512,8,500,160000,382,0.0023875,0.0023625,2.5e-05,0,trie-Office
trie_office_8t.csv,ARC,100,512,16,500,160000,835,0.00521875,0.0051875,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,200,1024,2,500,160000,64,0.0004,0.0003625,3.75e-05,0,trie-Office
trie_office_8t.csv,ARC,200,1024,4,500,160000,159,0.00099375,0.0009625,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,200,1024,8,500,160000,366,0.0022875,0.0022625,2.5e-05,0,trie-Office
trie_office_8t.csv,ARC,200,1024,16,500,160000,788,0.004925,0.00489375,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,400,2048,2,500,160000,56,0.00035,0.00030625,4.375e-05,0,trie-Office
trie_office_8t.csv,ARC,400,2048,4,500,160000,135,0.00084375,0.0008,4.375e-05,0,trie-Office
trie_office_8t.csv,ARC,400,2048,8,500,160000,331,0.00206875,0.0020375,3.125e-05,0,trie-Office
trie_office_8t.csv,ARC,400,2048,16,500,160000,723,0.00451875,0.0044875,3.125e-05,0,trie-Office
trie_office_8t.csv,LIRS,50,256,2,500,160000,105,0.00065625,0.000525,0.00013125,0,trie-Office
trie_office_8t.csv,LIRS,50,256,4,500,160000,281,0.00175625,0.00163125,0.000125,0,trie-Office
trie_office_8t.csv,LIRS,50,256,8,500,160000,666,0.0041625,0.004025,0.0001375,0,trie-Office
trie_office_8t.csv,LIRS,50,256,16,500,160000,1426,0.0089125,0.00879375,0.00011875,0,trie-Office
trie_office_8t.csv,LIRS,100,512,2,500,160000,105,0.00065625,0.00050625,0.00015,0,trie-Office
trie_office_8t.csv,LIRS,100,512,4,500,160000,263,0.00164375,0.0015125,0.00013125,0,trie-Office
trie_office_8t.csv,LIRS,100,512,8,500,160000,621,0.00388125,0.00373125,0.00015,0,trie-Office
trie_office_8t.csv,LIRS,100,512,16,500,160000,1324,0.008275,0.00814375,0.00013125,0,trie-Office
trie_office_8t.csv,LIRS,200,1024,2,500,160000,99,0.00061875,0.000475,0.00014375,0,trie-Office
trie_office_8t.csv,LIRS,200,1024,4,500,160000,247,0.00154375,0.00140625,0.0001375,0,trie-Office
trie_office_8t.csv,LIRS,200,1024,8,500,160000,576,0.0036,0.0034625,0.0001375,0,trie-Office
trie_office_8t.csv,LIRS,200,1024,16,500,160000,1198,0.0074875,0.007375,0.0001125,0,trie-Office
trie_office_8t.csv,LIRS,400,2048,2,500,160000,76,0.000475,0.0003625,0.0001125,0,trie-Office
trie_office_8t.csv,LIRS,400,2048,4,500,160000,184,0.00115,0.00106875,8.125e-05,0,trie-Office
trie_office_8t.csv,LIRS,400,2048,8,500,160000,469,0.00293125,0.00285,8.125e-05,0,trie-Office
trie_office_8t.csv,LIRS,400,2048,16,500,160000,997,0.00623125,0.00615625,7.5e-05,0,trie-Office
trie_office_8t.csv,SIEVE,50,256,2,500,160000,3081,0.01925625,0.018825,0.00043125,0,trie-Office
trie_office_8t.csv,SIEVE,50,256,4,500,160000,9167,0.05729375,0.0568,0.00049375,0,trie-Office
trie_office_8t.csv,SIEVE,50,256,8,500,160000,21649,0.13530625,0.1349,0.00040625,0,trie-Office
trie_office_8t.csv,SIEVE,50,256,16,500,160000,45942,0.2871375,0.286825,0.0003125,0,trie-Office
trie_office_8t.csv,SIEVE,100,512,2,500,160000,2866,0.0179125,0.01754375,0.00036875,0,trie-Office
trie_office_8t.csv,SIEVE,100,512,4,500,160000,8554,0.0534625,0.05308125,0.00038125,0,trie-Office
trie_office_8t.csv,SIEVE,100,512,8,500,160000,20217,0.12635625,0.12601875,0.0003375,0,trie-Office
trie_office_8t.csv,SIEVE,100,512,16,500,160000,42874,0.2679625,0.2677,0.0002625,0,trie-Office
trie_office_8t.csv,SIEVE,200,1024,2,500,160000,2506,0.0156625,0.01531875,0.00034375,0,trie-Office
trie_office_8t.csv,SIEVE,200,1024,4,500,160000,7497,0.04685625,0.046525,0.00033125,0,trie-Office
trie_office_8t.csv,SIEVE,200,1024,8,500,160000,17752,0.11095,0.11064375,0.00030625,0,trie-Office
trie_office_8t.csv,SIEVE,200,1024,16,500,160000,37537,0.23460625,0.2343875,0.00021875,0,trie-Office
trie_office_8t.csv,SIEVE,400,2048,2,500,160000,1394,0.0087125,0.00849375,0.00021875,0,trie-Office
trie_office_8t.csv,SIEVE,400,2048,4,500,160000,4119,0.02574375,0.0254875,0.00025625,0,trie-Office
trie_office_8t.csv,SIEVE,400,2048,8,500,160000,9695,0.06059375,0.06038125,0.0002125,0,trie-Office
trie_office_8t.csv,SIEVE,400,2048,16,500,160000,20421,0.12763125,0.1274625,0.00016875,0,trie-Office
