workload,seed,method,segment_bytes,makespan_ns,valid_throughput_gbps,total_requested_bytes,total_valid_bytes,total_stale_bytes,total_wire_bytes,total_control_bytes,total_header_bytes,stale_mib_per_gib,control_header_overhead_pct,completed_valid_requests,rejected_requests,aborted_requests,rpe_events,extra_rtt,serialized_acquire_ns,pin_span_ratio_median,pin_span_ratio_p95,evict_attempts_queue,evict_attempts_xfer,evict_attempts_total,evict_fired,evict_blocked,queue_reclaim,n_requests
nominal,1001,NoCheck,0,23072949.121607985,3.2307357679816624,78643200,74542602,4100598,78643200,153600,0,53.393203125,0.1953125,1200,0,0,98,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,SharedRef,0,23073199.121607985,3.408422021823184,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,2.9773192996387703,9.313351828500842,30,68,98,0,98,N,1200
nominal,1001,TwoPhase,0,23076665.121607985,3.407910093835956,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.8033230417652675,9.147245592440987,30,68,98,0,98,N,1200
nominal,1001,GenOnly,0,23073165.121607985,3.2307055233696986,78643200,74542602,2134518,76677120,153600,0,27.793203125,0.2003205128205128,1170,30,0,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,RDMAKey,0,23073165.121607985,3.2307055233696986,78643200,74542602,2134518,76677120,153600,0,27.793203125,0.2003205128205128,1170,30,0,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,Segmented-64,64,24045415.32011783,3.1000754616882498,78643200,74542602,2230,74544832,9471704,18636208,0.029036458333333334,37.706050501260776,1170,30,68,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,Segmented-256,256,23089489.121607985,3.22842145217671,78643200,74542602,9462,74552064,2483352,4659504,0.123203125,9.581030513118993,1170,30,68,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,Segmented-4096,4096,23067413.121607985,3.231511119475012,78643200,74542602,135670,74678272,299456,291712,1.7665364583333334,0.7916198168056165,1170,30,68,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,Segmented-16384,16384,23069357.121607985,3.2312388076986958,78643200,74542602,545270,75087872,190264,73328,7.099869791666666,0.3510447066604844,1170,30,68,68,0,0.0,0.0,0.0,30,68,98,98,0,Y,1200
nominal,1001,PROSE,0,23073165.121607985,3.3232163682732887,78643200,76677120,0,76677120,153600,0,0.0,0.2003205128205128,1170,30,0,0,0,0.0,1.0,1.0,30,68,98,30,68,Y,1200
nominal,1002,NoCheck,0,22966079.409252614,3.2328062041833787,78643200,74244884,4398316,78643200,153600,0,57.26973958333333,0.1953125,1200,0,0,106,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,SharedRef,0,22966329.409252614,3.424282504992567,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,2.933863646741632,15.21245101399207,31,75,106,0,106,N,1200
nominal,1002,TwoPhase,0,22969786.409252614,3.4237671434472374,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.7545642594140984,15.078942813316722,31,75,106,0,106,N,1200
nominal,1002,GenOnly,0,22956687.895883378,3.2341287356750485,78643200,74244884,2366700,76611584,153600,0,30.81640625,0.200491873396065,1169,31,0,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,RDMAKey,0,22956687.895883378,3.2341287356750485,78643200,74244884,2366700,76611584,153600,0,30.81640625,0.200491873396065,1169,31,0,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,Segmented-64,64,23795132.259651676,3.1201711001158703,78643200,74244884,2220,74247104,9434488,18561776,0.02890625,37.706876755758714,1169,31,75,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,Segmented-256,256,22959747.895883378,3.2336977015898296,78643200,74244884,10476,74255360,2474080,4640960,0.13640625,9.581853754395642,1169,31,75,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,Segmented-4096,4096,22956867.895883378,3.234103377548014,78643200,74244884,154860,74399744,298912,290624,2.01640625,0.7923898232768113,1169,31,75,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,Segmented-16384,16384,22956723.895883378,3.234123664017829,78643200,74244884,629996,74874880,190160,73120,8.203072916666667,0.35162660694748354,1169,31,75,75,0,0.0,0.0,0.0,31,75,106,106,0,Y,1200
nominal,1002,PROSE,0,22956687.895883378,3.3372228758547564,78643200,76611584,0,76611584,153600,0,0.0,0.200491873396065,1169,31,0,0,0,0.0,1.0,1.0,31,75,106,31,75,Y,1200
nominal,1003,NoCheck,0,23238832.683851823,3.173196132662951,78643200,73741374,4901826,78643200,153600,0,63.825859375,0.1953125,1200,0,0,107,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,SharedRef,0,23239082.683851823,3.3840922668882674,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,3.4056602660935527,10.92482836395142,41,66,107,0,107,N,1200
nominal,1003,TwoPhase,0,23242368.683851823,3.3836138248094825,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,3.239488923900729,10.750475454291756,41,66,107,0,107,N,1200
nominal,1003,GenOnly,0,23238868.683851823,3.1731912169735375,78643200,73741374,2214850,75956224,153600,0,28.839192708333332,0.20222174288179467,1159,41,0,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,RDMAKey,0,23238868.683851823,3.1731912169735375,78643200,73741374,2214850,75956224,153600,0,28.839192708333332,0.20222174288179467,1159,41,0,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,Segmented-64,64,23745436.210061423,3.105496708826696,78643200,73741374,1858,73743232,9371504,18435808,0.024192708333333333,37.708290301135705,1159,41,66,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,Segmented-256,256,23242948.683851823,3.172634204163272,78643200,73741374,8130,73749504,2458272,4609344,0.105859375,9.583272587162078,1159,41,66,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,Segmented-4096,4096,23239108.683851823,3.1731584460999884,78643200,73741374,134082,73875456,297888,288576,1.745859375,0.79385499833666,1159,41,66,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,Segmented-16384,16384,23238916.683851823,3.1731846627446774,78643200,73741374,576450,74317824,189888,72576,7.505859375,0.3531642691798942,1159,41,66,66,0,0.0,0.0,0.0,41,66,107,107,0,Y,1200
nominal,1003,PROSE,0,23238868.683851823,3.2684992128201276,78643200,75956224,0,75956224,153600,0,0.0,0.20222174288179467,1159,41,0,0,0,0.0,1.0,1.0,41,66,107,41,66,Y,1200
nominal,1004,NoCheck,0,22845101.77547416,3.2720239434542213,78643200,74749720,3893480,78643200,153600,0,50.696354166666666,0.1953125,1200,0,0,87,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,SharedRef,0,22845351.77547416,3.4424158040073665,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,3.1990078881461734,12.54538163793594,29,58,87,0,87,N,1200
nominal,1004,TwoPhase,0,22848619.77547416,3.4419234410131003,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,3.010090859685006,12.375160340299663,29,58,87,0,87,N,1200
nominal,1004,GenOnly,0,22845119.77547416,3.272021365379273,78643200,74749720,1992936,76742656,153600,0,25.9496875,0.20014944491887274,1171,29,0,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,RDMAKey,0,22845119.77547416,3.272021365379273,78643200,74749720,1992936,76742656,153600,0,25.9496875,0.20014944491887274,1171,29,0,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,Segmented-64,64,23615265.645093646,3.1653135358877553,78643200,74749720,2216,74751936,9497592,18687984,0.028854166666666667,37.70547962797913,1171,29,58,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,Segmented-256,256,22848695.18073486,3.27150935354182,78643200,74749720,8168,74757888,2489784,4672368,0.10635416666666667,9.580463268304209,1171,29,58,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,Segmented-4096,4096,22845239.77547416,3.2720041783167733,78643200,74749720,108776,74858496,299808,292416,1.4163541666666666,0.7911246306631647,1171,29,58,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,Segmented-16384,16384,22845143.77547416,3.2720179279523287,78643200,74749720,501992,75251712,190344,73488,6.5363541666666665,0.3505993325440888,1171,29,58,58,0,0.0,0.0,0.0,29,58,87,87,0,Y,1200
nominal,1004,PROSE,0,22845119.77547416,3.359258202812691,78643200,76742656,0,76742656,153600,0,0.0,0.20014944491887274,1171,29,0,0,0,0.0,1.0,1.0,29,58,87,29,58,Y,1200
nominal,1005,NoCheck,0,23680357.27851771,3.1393913582309554,78643200,74341909,4301291,78643200,153600,0,56.00639322916667,0.1953125,1200,0,0,101,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,SharedRef,0,23680607.27851771,3.3209959134511977,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,2.6229956488502433,9.430845275714905,31,70,101,0,101,N,1200
nominal,1005,TwoPhase,0,23683893.27851771,3.320535144926223,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.4302797781314784,9.267375083468526,31,70,101,0,101,N,1200
nominal,1005,GenOnly,0,23680393.27851771,3.139386585586871,78643200,74341909,2269675,76611584,153600,0,29.553059895833332,0.200491873396065,1169,31,0,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,RDMAKey,0,23680393.27851771,3.139386585586871,78643200,74341909,2269675,76611584,153600,0,29.553059895833332,0.200491873396065,1169,31,0,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,Segmented-64,64,24245433.047482062,3.066223187451814,78643200,74341909,2155,74344064,9446608,18586016,0.028059895833333334,37.706606945781175,1169,31,70,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,Segmented-256,256,23684473.27851771,3.138845779924082,78643200,74341909,9451,74351360,2477080,4646960,0.12305989583333334,9.581586671716563,1169,31,70,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,Segmented-4096,4096,23680633.27851771,3.139354768330479,78643200,74341909,152043,74493952,299096,290992,1.9797265625,0.7921287354978832,1169,31,70,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,Segmented-16384,16384,23680441.27851771,3.1393802220839984,78643200,74341909,565739,74907648,190176,73152,7.3663932291666665,0.3515368684383202,1169,31,70,70,0,0.0,0.0,0.0,31,70,101,101,0,Y,1200
nominal,1005,PROSE,0,23680393.27851771,3.2352327555936418,78643200,76611584,0,76611584,153600,0,0.0,0.200491873396065,1169,31,0,0,0,0.0,1.0,1.0,31,70,101,31,70,Y,1200
nominal,1006,NoCheck,0,23618475.81033285,3.141762008517783,78643200,74203630,4439570,78643200,153600,0,57.80690104166667,0.1953125,1200,0,0,99,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,SharedRef,0,23618725.81033285,3.3296969799105227,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,2.355621510849762,8.006770472406075,32,67,99,0,99,N,1200
nominal,1006,TwoPhase,0,23622398.81033285,3.329179251922548,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.169924317148112,7.824528552483257,32,67,99,0,99,N,1200
nominal,1006,GenOnly,0,23618898.81033285,3.1417057414860183,78643200,74203630,2342418,76546048,153600,0,30.500234375,0.2006635273972603,1168,32,0,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,RDMAKey,0,23618898.81033285,3.1417057414860183,78643200,74203630,2342418,76546048,153600,0,30.500234375,0.2006635273972603,1168,32,0,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,Segmented-64,64,23831652.658685558,3.11365858938684,78643200,74203630,2130,74205760,9429320,18551440,0.027734375,37.70699201787031,1168,32,67,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,Segmented-256,256,23624966.81033285,3.1408988040374966,78643200,74203630,9490,74213120,2472760,4638320,0.12356770833333333,9.581971489677297,1168,32,67,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,Segmented-4096,4096,23583698.81033285,3.1463949144181225,78643200,74203630,126482,74330112,298776,290352,1.6469010416666667,0.7925832265663747,1168,32,67,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,Segmented-16384,16384,23590778.81033285,3.1454506269839015,78643200,74203630,540178,74743808,190096,72992,7.033567708333333,0.35198634781893906,1168,32,67,67,0,0.0,0.0,0.0,32,67,99,99,0,Y,1200
nominal,1006,PROSE,0,23618898.81033285,3.2408813219739296,78643200,76546048,0,76546048,153600,0,0.0,0.2006635273972603,1168,32,0,0,0,0.0,1.0,1.0,32,67,99,32,67,Y,1200
nominal,1007,NoCheck,0,22991120.381277844,3.222771433980974,78643200,74095126,4548074,78643200,153600,0,59.219713541666664,0.1953125,1200,0,0,107,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,SharedRef,0,22991370.381277844,3.4205529594721384,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,3.314851025160981,11.391582158411635,33,74,107,0,107,N,1200
nominal,1007,TwoPhase,0,22994638.381277844,3.4200668301890333,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,3.133335264842649,11.248650818179165,33,74,107,0,107,N,1200
nominal,1007,GenOnly,0,22991138.381277844,3.2227689108398905,78643200,74095126,2385386,76480512,153600,0,31.059713541666667,0.20083547557840617,1167,33,0,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,RDMAKey,0,22991138.381277844,3.2227689108398905,78643200,74095126,2385386,76480512,153600,0,31.059713541666667,0.20083547557840617,1167,33,0,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,Segmented-64,64,23890333.19960002,3.1014689238926367,78643200,74095126,2602,74097728,9415816,18524432,0.033880208333333335,37.70729380528375,1167,33,74,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,Segmented-256,256,22993178.381277844,3.2224829804448363,78643200,74095126,9706,74104832,2469376,4631552,0.12638020833333333,9.582273933230157,1167,33,74,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,Segmented-4096,4096,22991258.381277844,3.2227520900002964,78643200,74095126,153066,74248192,298616,290032,1.993046875,0.7928112242787003,1167,33,74,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,Segmented-16384,16384,22991162.381277844,3.2227655466579246,78643200,74095126,599530,74694656,190072,72944,7.806380208333334,0.352121576140601,1167,33,74,74,0,0.0,0.0,0.0,33,74,107,107,0,Y,1200
nominal,1007,PROSE,0,22991138.381277844,3.3265213201569717,78643200,76480512,0,76480512,153600,0,0.0,0.20083547557840617,1167,33,0,0,0,0.0,1.0,1.0,33,74,107,33,74,Y,1200
nominal,1008,NoCheck,0,23166543.859707654,3.2067237758846896,78643200,74288707,4354493,78643200,153600,0,56.69912760416667,0.1953125,1200,0,0,110,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,SharedRef,0,23166793.859707654,3.3946518657801192,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,3.0016168721126473,7.684069366004241,28,82,110,0,110,N,1200
nominal,1008,TwoPhase,0,23170529.859707654,3.3941045144917656,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.812418049339265,7.498028603823826,28,82,110,0,110,N,1200
nominal,1008,GenOnly,0,23150445.859707654,3.208953618007689,78643200,74288707,2519485,76808192,153600,0,32.80579427083333,0.1999786689419795,1172,28,0,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,RDMAKey,0,23150445.859707654,3.208953618007689,78643200,74288707,2519485,76808192,153600,0,32.80579427083333,0.1999786689419795,1172,28,0,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,Segmented-64,64,23658100.511904895,3.1400960090865064,78643200,74288707,2173,74290880,9439960,18572720,0.028294270833333333,37.70675485335481,1172,28,82,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,Segmented-256,256,23166717.859707654,3.20669969090466,78643200,74288707,9661,74298368,2475424,4643648,0.12579427083333333,9.581734016014995,1172,28,82,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,Segmented-4096,4096,23125616.019258585,3.2123990529866853,78643200,74288707,160189,74448896,299008,290816,2.0857942708333335,0.7922535211267605,1172,28,82,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,Segmented-16384,16384,23125280.019258585,3.2124457277115277,78643200,74288707,635325,74924032,190184,73168,8.2724609375,0.3514920286190684,1172,28,82,82,0,0.0,0.0,0.0,28,82,110,110,0,Y,1200
nominal,1008,PROSE,0,23150445.859707654,3.317784567323661,78643200,76808192,0,76808192,153600,0,0.0,0.1999786689419795,1172,28,0,0,0,0.0,1.0,1.0,28,82,110,28,82,Y,1200
nominal,1009,NoCheck,0,23537284.083310906,3.1446871583829834,78643200,74017395,4625805,78643200,153600,0,60.2318359375,0.1953125,1200,0,0,102,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,SharedRef,0,23537534.083310906,3.341182628632339,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,2.4488937051350304,7.276685245187484,36,66,102,0,102,N,1200
nominal,1009,TwoPhase,0,23541063.083310906,3.3406817577305143,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,2.257263217918436,7.103804757970891,36,66,102,0,102,N,1200
nominal,1009,GenOnly,0,23504395.083310906,3.14908742546433,78643200,74017395,2266509,76283904,153600,0,29.5118359375,0.20135309278350513,1164,36,0,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,RDMAKey,0,23504395.083310906,3.14908742546433,78643200,74017395,2266509,76283904,153600,0,29.5118359375,0.20135309278350513,1164,36,0,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,Segmented-64,64,23861391.82909045,3.101973075592439,78643200,74017395,1677,74019072,9405984,18504768,0.0218359375,37.70751408501852,1164,36,66,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,Segmented-256,256,23522827.083310906,3.146619865794713,78643200,74017395,7821,74025216,2466888,4626576,0.1018359375,9.582496861609968,1164,36,66,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,Segmented-4096,4096,23495859.083310906,3.1502314828136893,78643200,74017395,144781,74162176,298448,289696,1.8851692708333334,0.7930511639787915,1164,36,66,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,Segmented-16384,16384,23496547.083310906,3.1501392412067633,78643200,74017395,546189,74563584,190008,72816,7.1118359375,0.3524830566084377,1164,36,66,66,0,0.0,0.0,0.0,36,66,102,102,0,Y,1200
nominal,1009,PROSE,0,23504395.083310906,3.2455165823078227,78643200,76283904,0,76283904,153600,0,0.0,0.20135309278350513,1164,36,0,0,0,0.0,1.0,1.0,36,66,102,36,66,Y,1200
race_stress,1000,NoCheck,0,20404481.34233441,2.608637637339248,78643200,53227898,25415302,78643200,153600,0,330.92841145833336,0.1953125,1200,0,0,599,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,SharedRef,0,20404731.34233441,3.8541649326612895,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,10.464937081376071,31.725568579158384,175,424,599,0,599,N,1200
race_stress,1000,TwoPhase,0,20408008.34233441,3.8535460531375034,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,10.361662942390474,31.68918482788492,175,424,599,0,599,N,1200
race_stress,1000,GenOnly,0,20372951.65279192,2.6126748301935727,78643200,53227898,13946502,67174400,153600,0,181.595078125,0.22865853658536583,1025,175,0,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,RDMAKey,0,20372951.65279192,2.6126748301935727,78643200,53227898,13946502,67174400,153600,0,181.595078125,0.22865853658536583,1025,175,0,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,Segmented-64,64,20377043.65279192,2.6121501679517225,78643200,53227898,13638,53241536,6808792,13310384,0.177578125,37.788496560279555,1025,175,424,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,Segmented-256,256,20373971.65279192,2.6125440295636215,78643200,53227898,52358,53280256,1818608,3330016,0.6817447916666667,9.663286903125991,1025,175,424,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,Segmented-4096,4096,20373011.65279192,2.612667135676312,78643200,53227898,827014,54054912,259176,211152,10.768411458333333,0.8700929898840646,1025,175,424,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,Segmented-16384,16384,20372963.65279192,2.612673291286495,78643200,53227898,3444358,56672256,181272,55344,44.84841145833333,0.4175164651994796,1025,175,424,424,0,0.0,0.0,0.0,175,424,599,599,0,Y,1200
race_stress,1000,PROSE,0,20372951.65279192,3.2972345463154515,78643200,67174400,0,67174400,153600,0,0.0,0.22865853658536583,1025,175,0,0,0,0.0,1.0,1.0,175,424,599,175,424,Y,1200
race_stress,1001,NoCheck,0,20518362.463128343,2.6145682968805852,78643200,53646660,24996540,78643200,153600,0,325.47578125,0.1953125,1200,0,0,598,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,SharedRef,0,20518612.463128343,3.8327737872782928,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,8.656899849581086,20.184542687130023,166,432,598,0,598,N,1200
race_stress,1001,TwoPhase,0,20524319.463128343,3.8317080447554632,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,8.586221267890846,20.10202037646915,166,432,598,0,598,N,1200
race_stress,1001,GenOnly,0,20232858.54109839,2.651462218797664,78643200,53646660,14117564,67764224,153600,0,183.82244791666668,0.22666827852998064,1034,166,0,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,RDMAKey,0,20232858.54109839,2.651462218797664,78643200,53646660,14117564,67764224,153600,0,183.82244791666668,0.22666827852998064,1034,166,0,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,Segmented-64,64,20210754.271378115,2.654362092560437,78643200,53646660,13820,53660480,6861160,13415120,0.17994791666666668,37.78624417821085,1034,166,432,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,Segmented-256,256,20175378.271378115,2.6590163157488877,78643200,53646660,56764,53703424,1831832,3356464,0.7391145833333334,9.661015282749942,1034,166,432,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,Segmented-4096,4096,20167158.271378115,2.660100113169493,78643200,53646660,871100,54517760,260080,212960,11.342447916666666,0.8676805503380915,1034,166,432,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,Segmented-16384,16384,20174794.271378115,2.6590932863245236,78643200,53646660,3467964,57114624,181488,55776,45.15578125,0.4154172493545611,1034,166,432,432,0,0.0,0.0,0.0,166,432,598,598,0,Y,1200
race_stress,1001,PROSE,0,20232858.54109839,3.3492165164083265,78643200,67764224,0,67764224,153600,0,0.0,0.22666827852998064,1034,166,0,0,0,0.0,1.0,1.0,166,432,598,166,432,Y,1200
race_stress,1002,NoCheck,0,20351029.93991874,2.581679657251282,78643200,52539840,26103360,78643200,153600,0,339.8875,0.1953125,1200,0,0,610,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,SharedRef,0,20351279.93991874,3.8642876630939806,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,12.370680539199174,31.841908955089664,193,417,610,0,610,N,1200
race_stress,1002,TwoPhase,0,20360964.93991874,3.862449556396803,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,12.223802118558456,31.850014169929764,193,417,610,0,610,N,1200
race_stress,1002,GenOnly,0,20122557.410169795,2.610992178034326,78643200,52539840,13454912,65994752,153600,0,175.19416666666666,0.2327457795431976,1007,193,0,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,RDMAKey,0,20122557.410169795,2.610992178034326,78643200,52539840,13454912,65994752,153600,0,175.19416666666666,0.2327457795431976,1007,193,0,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,Segmented-64,64,20164171.702890333,2.605603680337087,78643200,52539840,12864,52552704,6722688,13138176,0.1675,37.792278014847724,1007,193,417,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,Segmented-256,256,20102387.496392626,2.613611940841767,78643200,52539840,54080,52593920,1797160,3287120,0.7041666666666667,9.66704896687678,1007,193,417,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,Segmented-4096,4096,20101243.496392626,2.6137606864684173,78643200,52539840,851520,53391360,257880,208560,11.0875,0.873624496547756,1007,193,417,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,Segmented-16384,16384,20102187.496392626,2.6136379441007787,78643200,52539840,3460672,56000512,180944,54688,45.060833333333335,0.42076758155354005,1007,193,417,417,0,0.0,0.0,0.0,193,417,610,610,0,Y,1200
race_stress,1002,PROSE,0,20122557.410169795,3.2796403883855603,78643200,65994752,0,65994752,153600,0,0.0,0.2327457795431976,1007,193,0,0,0,0.0,1.0,1.0,193,417,610,193,417,Y,1200
race_stress,1003,NoCheck,0,20398437.53614419,2.640370808036936,78643200,53859439,24783761,78643200,153600,0,322.70522135416667,0.1953125,1200,0,0,571,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,SharedRef,0,20398687.53614419,3.8553068603385907,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,17.67331383007705,31.7076425430115,180,391,571,0,571,N,1200
race_stress,1003,TwoPhase,0,20408390.53614419,3.853473886670255,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,17.548434428243958,31.71808587503887,180,391,571,0,571,N,1200
race_stress,1003,GenOnly,0,20372168.06316911,2.643775509459526,78643200,53859439,12987281,66846720,153600,0,169.10522135416667,0.2297794117647059,1020,180,0,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,RDMAKey,0,20372168.06316911,2.643775509459526,78643200,53859439,12987281,66846720,153600,0,169.10522135416667,0.2297794117647059,1020,180,0,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,Segmented-64,64,20388536.06316911,2.6416530756857246,78643200,53859439,12113,53871552,6887544,13467888,0.15772135416666666,37.78512265620266,1020,180,391,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,Segmented-256,256,20376248.06316911,2.6432461380048227,78643200,53859439,49297,53908736,1838248,3369296,0.6418880208333333,9.659925990473974,1020,180,391,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
